Dataverse_Desktop Machines Utilizations[Created On],Dataverse_Desktop Machines Utilizations[Created By],Dataverse_Desktop Machines Utilizations[statuscodename],Dataverse_Desktop Machines Utilizations[ErrorCode],Dataverse_Desktop Machines Utilizations[ErrorMessage],Dataverse_Desktop Machines Utilizations[Regarding],Dataverse_Desktop Machines Utilizations[Flow Machine Group],Dataverse_Desktop Machines Utilizations[Run mode],Dataverse_Desktop Machines Utilizations[Day Name],Dataverse_Desktop Machines Utilizations[Day of Week],Dataverse_Desktop Machines Utilizations[Start],Dataverse_Desktop Machines Utilizations[End],Dataverse_Desktop Machines Utilizations[Date],Dataverse_Desktop Machines Utilizations[Start UTC],Dataverse_Desktop Machines Utilizations[End UTC],Dataverse_Desktop Machines Utilizations[Context],Dataverse_Desktop Machines Utilizations[parentWorkflowId],Dataverse_Desktop Machines Utilizations[Cloud Flow URL],Dataverse_Desktop Machines Utilizations[desktop_taskstatus],[SumRuntime_duration__mins_],[SumDay_of_Week],[SumYear],[SumHour_of_Day],[SumYearWeek],[SumWeek_of_Year],[Machine_Utilization__],[Idle_Percentage__],[TotalRuntimeHours],[Desktop_Flow_Total_Runs],[Desktop_Runs_Total_Hours],[BOT_Utilization_Percentage],[Machine_Utilization_Weekly__],[Idle_Utilization_Weekly__],[Desktop_Failed_Runs],[Desktop_Flow_Success_Rate_Goal],[Desktop_Successful_Runs],[Desktop_Run_Percent_Success]
2025-04-13T06:22:12,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Sunday,0,2025-04-13T06:22:25,2025-04-13T06:26:43,2025-04-13T00:00:00,2025-04-13T01:22:25,2025-04-13T01:26:43,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584570815653962097574754519CU60"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,4.3,0,2025,1,202516,16,0.002986111111111111,0.9970138888888889,0.07166666666666667,1,0.07166666666666667,6.094104308390023E-05,6.135844748858448E-05,0.9999386415525114,,0.85,1,1
2025-04-13T06:40:04,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Sunday,0,2025-04-13T06:40:17,2025-04-13T06:40:56,2025-04-13T00:00:00,2025-04-13T01:40:17,2025-04-13T01:40:56,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570804849425616960938546CU15"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.65,0,2025,1,202516,16,0.0004513888888888889,0.9995486111111112,0.010833333333333334,1,0.010833333333333334,9.21201814058957E-06,9.275114155251141E-06,0.9999907248858447,,0.85,1,1
2025-04-13T06:40:04,Mohammad Asim,Succeeded,,,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Sunday,0,2025-04-13T06:40:17,2025-04-13T06:41:00,2025-04-13T00:00:00,2025-04-13T01:40:17,2025-04-13T01:41:00,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570804849425616960938546CU15"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.7166666666666667,0,2025,1,202516,16,0.0004976851851851852,0.9995023148148148,0.011944444444444445,1,0.011944444444444445,1.0156840513983372E-05,1.022640791476408E-05,0.9999897735920852,,0.85,1,1
2025-04-13T07:00:01,Mohammad Asim,Succeeded,,,Insert SQL - Amazon_C2D_Top100,SVC09,Unattended,Sunday,0,2025-04-13T07:00:19,2025-04-13T07:01:44,2025-04-13T00:00:00,2025-04-13T02:00:19,2025-04-13T02:01:44,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""545ce983-62d0-4bcc-be6a-b86b1fbbfb09"",""parentWorkflowRunId"":""08584570792855577108120683433CU69"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",545ce983-62d0-4bcc-be6a-b86b1fbbfb09,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/545ce983-62d0-4bcc-be6a-b86b1fbbfb09,Succeeded,1.4166666666666667,0,2025,2,202516,16,0.0009837962962962964,0.9990162037037037,0.023611111111111114,1,0.023611111111111114,2.0077475434618294E-05,2.0214992389649925E-05,0.9999797850076103,,0.85,1,1
2025-04-13T07:22:11,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Sunday,0,2025-04-13T07:22:20,2025-04-13T07:26:59,2025-04-13T00:00:00,2025-04-13T02:22:20,2025-04-13T02:26:59,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584570779650157142705735025CU88"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,4.65,0,2025,2,202516,16,0.003229166666666667,0.9967708333333334,0.0775,1,0.0775,6.590136054421768E-05,6.63527397260274E-05,0.999933647260274,,0.85,1,1
2025-04-13T07:29:14,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC01,Unattended,Sunday,0,2025-04-13T07:29:23,2025-04-13T07:29:51,2025-04-13T00:00:00,2025-04-13T02:29:23,2025-04-13T02:29:51,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570786851220592183166111CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,0.4666666666666667,0,2025,2,202516,16,0.00032407407407407406,0.9996759259259259,0.0077777777777777776,1,0.0077777777777777776,6.613756613756613E-06,6.659056316590563E-06,0.9999933409436834,,0.85,1,1
2025-04-13T07:29:14,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC09,Unattended,Sunday,0,2025-04-13T07:29:24,2025-04-13T07:29:50,2025-04-13T00:00:00,2025-04-13T02:29:24,2025-04-13T02:29:50,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570786851220592183166111CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,0.43333333333333335,0,2025,2,202516,16,0.00030092592592592595,0.9996990740740741,0.007222222222222223,1,0.007222222222222223,6.141345427059713E-06,6.183409436834095E-06,0.9999938165905632,,0.85,1,1
2025-04-13T07:29:16,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC10,Unattended,Sunday,0,2025-04-13T07:29:23,2025-04-13T07:29:50,2025-04-13T00:00:00,2025-04-13T02:29:23,2025-04-13T02:29:50,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570786851220592183166111CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,0.45,0,2025,2,202516,16,0.0003125,0.9996875,0.007500000000000001,1,0.007500000000000001,6.3775510204081635E-06,6.421232876712329E-06,0.9999935787671232,,0.85,1,1
2025-04-13T07:29:16,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC11,Unattended,Sunday,0,2025-04-13T07:29:25,2025-04-13T07:29:52,2025-04-13T00:00:00,2025-04-13T02:29:25,2025-04-13T02:29:52,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570786851220592183166111CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,0.45,0,2025,2,202516,16,0.0003125,0.9996875,0.007500000000000001,1,0.007500000000000001,6.3775510204081635E-06,6.421232876712329E-06,0.9999935787671232,,0.85,1,1
2025-04-13T07:29:16,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC12,Unattended,Sunday,0,2025-04-13T07:29:23,2025-04-13T07:29:51,2025-04-13T00:00:00,2025-04-13T02:29:23,2025-04-13T02:29:51,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570786851220592183166111CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,0.4666666666666667,0,2025,2,202516,16,0.00032407407407407406,0.9996759259259259,0.0077777777777777776,1,0.0077777777777777776,6.613756613756613E-06,6.659056316590563E-06,0.9999933409436834,,0.85,1,1
2025-04-13T07:40:04,Mohammad Asim,Succeeded,,,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Sunday,0,2025-04-13T07:40:14,2025-04-13T07:40:56,2025-04-13T00:00:00,2025-04-13T02:40:14,2025-04-13T02:40:56,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570768857582716358065011CU06"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.7000000000000001,0,2025,2,202516,16,0.00048611111111111115,0.9995138888888889,0.011666666666666667,1,0.011666666666666667,9.92063492063492E-06,9.988584474885845E-06,0.9999900114155251,,0.85,1,1
2025-04-13T07:40:05,Mohammad Asim,Succeeded,,,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Sunday,0,2025-04-13T07:40:15,2025-04-13T07:40:55,2025-04-13T00:00:00,2025-04-13T02:40:15,2025-04-13T02:40:55,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584570768857582716358065011CU06"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6666666666666666,0,2025,2,202516,16,0.0004629629629629629,0.999537037037037,0.01111111111111111,1,0.01111111111111111,9.448223733938018E-06,9.512937595129375E-06,0.9999904870624049,,0.85,1,1
2025-04-13T08:10:06,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC01,Unattended,Sunday,0,2025-04-13T08:10:18,2025-04-13T08:10:56,2025-04-13T00:00:00,2025-04-13T03:10:18,2025-04-13T03:10:56,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570750857461489707680521CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,0.6333333333333333,0,2025,3,202516,16,0.0004398148148148148,0.9995601851851852,0.010555555555555556,1,0.010555555555555556,8.975812547241119E-06,9.037290715372907E-06,0.9999909627092847,,0.85,1,1
2025-04-13T08:10:06,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC09,Unattended,Sunday,0,2025-04-13T08:10:18,2025-04-13T08:10:46,2025-04-13T00:00:00,2025-04-13T03:10:18,2025-04-13T03:10:46,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570750857461489707680521CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,0.4666666666666667,0,2025,3,202516,16,0.00032407407407407406,0.9996759259259259,0.0077777777777777776,1,0.0077777777777777776,6.613756613756613E-06,6.659056316590563E-06,0.9999933409436834,,0.85,1,1
2025-04-13T08:10:11,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC10,Unattended,Sunday,0,2025-04-13T08:10:19,2025-04-13T08:10:59,2025-04-13T00:00:00,2025-04-13T03:10:19,2025-04-13T03:10:59,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570750857461489707680521CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,0.6666666666666666,0,2025,3,202516,16,0.0004629629629629629,0.999537037037037,0.01111111111111111,1,0.01111111111111111,9.448223733938018E-06,9.512937595129375E-06,0.9999904870624049,,0.85,1,1
2025-04-13T08:10:11,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC11,Unattended,Sunday,0,2025-04-13T08:10:18,2025-04-13T08:10:46,2025-04-13T00:00:00,2025-04-13T03:10:18,2025-04-13T03:10:46,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570750857461489707680521CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,0.4666666666666667,0,2025,3,202516,16,0.00032407407407407406,0.9996759259259259,0.0077777777777777776,1,0.0077777777777777776,6.613756613756613E-06,6.659056316590563E-06,0.9999933409436834,,0.85,1,1
2025-04-13T08:10:11,Mohammad Asim,Succeeded,UIFlowParentFlowFailed,Failure due to parent flow completion in status: Succeeded. This can be caused by throttling on the desktop flow connection. Check your connection usage and consider splitting your flow executions into multiple connections.,C2D-Prime-Top100ASIN-Run by Queue,SVC12,Unattended,Sunday,0,2025-04-13T08:10:18,2025-04-13T08:10:55,2025-04-13T00:00:00,2025-04-13T03:10:18,2025-04-13T03:10:55,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""868bb74c-8764-4ba4-b5f6-aee56889fcd4"",""parentWorkflowRunId"":""08584570750857461489707680521CU76"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",868bb74c-8764-4ba4-b5f6-aee56889fcd4,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/868bb74c-8764-4ba4-b5f6-aee56889fcd4,Succeeded,0.6166666666666667,0,2025,3,202516,16,0.00042824074074074075,0.9995717592592592,0.010277777777777778,1,0.010277777777777778,8.739606953892669E-06,8.799467275494673E-06,0.9999912005327245,,0.85,1,1
2025-04-13T08:22:09,powerautomate03 serviceaccount,Succeeded,,,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Sunday,0,2025-04-13T08:22:21,2025-04-13T08:26:52,2025-04-13T00:00:00,2025-04-13T03:22:21,2025-04-13T03:26:52,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584570743657886375324589198CU150"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,4.516666666666667,0,2025,3,202516,16,0.003136574074074074,0.9968634259259259,0.07527777777777778,1,0.07527777777777778,6.401171579743008E-05,6.445015220700153E-05,0.999935549847793,,0.85,1,1
2025-04-13T08:25:29,powerautomate04 #,Succeeded,,,AMZ_SAFET_CLAIMS_DBQuery,SVC04,Unattended,Sunday,0,2025-04-13T08:25:52,2025-04-13T08:35:11,2025-04-13T00:00:00,2025-04-13T03:25:52,2025-04-13T03:35:11,"{""hostName"":""IT-POWERAUTO-04"",""parentWorkflowId"":""196efcf7-3e7d-4536-8d5c-eefefc5c4a4f"",""parentWorkflowRunId"":""08584570741573019351312688725CU95"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7e00f422-8a89-49f0-9ce2-a2e6306638a2""}",196efcf7-3e7d-4536-8d5c-eefefc5c4a4f,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/196efcf7-3e7d-4536-8d5c-eefefc5c4a4f,Succeeded,9.316666666666666,0,2025,3,202516,16,0.006469907407407407,0.9935300925925926,0.15527777777777776,1,0.15527777777777776,0.0001320389266817838,0.00013294330289193303,0.9998670566971081,,0.85,1,1
2025-04-13T08:40:01,Mohammad Asim,Succeeded,,,Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,SVC01,Unattended,Sunday,0,2025-04-13T08:40:13,2025-04-13T08:41:41,2025-04-13T00:00:00,2025-04-13T03:40:13,2025-04-13T03:41:41,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""a133bddd-5833-41e9-9eeb-133a37c379a2"",""parentWorkflowRunId"":""08584570732856791128885858097CU175"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",a133bddd-5833-41e9-9eeb-133a37c379a2,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/a133bddd-5833-41e9-9eeb-133a37c379a2,Succeeded,1.4666666666666668,0,2025,3,202516,16,0.0010185185185185186,0.9989814814814815,0.024444444444444446,1,0.024444444444444446,2.0786092214663643E-05,2.0928462709284628E-05,0.9999790715372907,,0.85,1,1
