Dataverse_Desktop_Flows[Desktop Flowname],Dataverse_Desktop_Flows[Created On],Dataverse_Desktop_Flows[Completed On],Dataverse_Desktop_Flows[Successful],Dataverse_Desktop_Flows[Failed],Dataverse_Desktop_Flows[FlowType],Dataverse_Desktop_Flows[createdbyyominame],Dataverse_Desktop_Flows[statecodename],Dataverse_Desktop_Flows[Started On],Dataverse_Desktop_Flows[Run session mode],Dataverse_Desktop_Flows[ParentWorkflowId],Dataverse_Desktop_Flows[machinegroupid],Dataverse_Desktop_Flows[machineid],Dataverse_Desktop_Flows[Flow Machine],Dataverse_Desktop_Flows[FinalSuccessful],Dataverse_Desktop_Flows[Flow Machine Group],Dataverse_Desktop_Flows[UOW_Type],Dataverse_Desktop_Flows[BOT_Name],Dataverse_Desktop_Flows[DateTimeStarted_DATE_Only],Dataverse_Desktop_Flows[Year],Dataverse_Desktop_Flows[Month],Dataverse_Desktop_Flows[Sub-Category],[SumWasSuccessful],[SumStatus_Reason],[Sumrunsessionmode],[SumWeekOfYear],[SumYearWeek],[Sumsubcategory]
Insert SQL - Promotion Price amazon Scrape,2025-04-17T13:01:39,2025-04-17T13:02:30,1,0,Desktop,Mohammad Asim,Active,2025-04-17T13:02:03,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-17T19:01:04,2025-04-17T19:01:44,1,0,Desktop,Mohammad Asim,Active,2025-04-17T19:01:19,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-18T13:01:10,2025-04-18T13:01:42,1,0,Desktop,Mohammad Asim,Active,2025-04-18T13:01:17,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-18T19:01:03,2025-04-18T19:01:41,1,0,Desktop,Mohammad Asim,Active,2025-04-18T19:01:15,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-19T13:01:23,2025-04-19T13:02:03,1,0,Desktop,Mohammad Asim,Active,2025-04-19T13:01:35,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
Insert SQL - Promotion Price amazon Scrape,2025-04-19T19:01:03,2025-04-19T19:01:39,1,0,Desktop,Mohammad Asim,Active,2025-04-19T19:01:13,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
Merch_P_NewWeeklyWBR_SVC02_v1,2025-04-15T12:08:22,2025-04-15T12:18:06,0,1,Desktop,powerautomate02 serviceaccount,Active,2025-04-15T12:08:30,Default,861f4794-a192-46eb-8ba5-4a5ea0f44740,DAB7E8E7-6F4A-ED11-BBA1-000D3A31C75D,C1A343BE-DE70-45E9-9CF0-974AD13968FD,R2-D2,0,Spreetail-Automation-Group_2,Desktop,SVC02,2025-04-15T00:00:00,2025,4,Default,0,8,1,16,202516,0
Merch_P_NewWeeklyWBR_SVC02_v1,2025-04-15T12:11:21,2025-04-15T13:17:33,1,0,Desktop,powerautomate02 serviceaccount,Active,2025-04-15T12:11:30,Default,861f4794-a192-46eb-8ba5-4a5ea0f44740,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-15T00:00:00,2025,4,Default,1,4,1,16,202516,0
Merch_P_NewWeeklyWBR_SVC02_v1,2025-04-15T12:12:21,2025-04-15T12:14:23,0,1,Desktop,powerautomate04 #,Active,2025-04-15T12:12:29,Default,861f4794-a192-46eb-8ba5-4a5ea0f44740,D0A7A13D-BABF-EE11-9079-000D3A592388,5EFA1C46-A6C3-47D9-85C2-9E5FEB7CFDA8,IT-POWERAUTO-08.LapkoSoft.local,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-15T00:00:00,2025,4,Default,0,8,1,16,202516,0
Ops_P_GenerationOfExcelFiles_SVC02_v1,2025-04-14T22:02:26,2025-04-14T22:02:52,0,1,Desktop,powerautomate04 #,Active,,Unapplicable,f2a0cddf-498e-4e43-bc40-015d15fbcf6f,D0A7A13D-BABF-EE11-9079-000D3A592388,,,0,Spreetail-Automation-Group_8,Desktop,SVC08,2025-04-14T00:00:00,2025,4,Default,0,8,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-13T01:40:02,2025-04-13T01:41:20,1,0,Desktop,Mohammad Asim,Active,2025-04-13T01:40:15,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-13T08:40:01,2025-04-13T08:41:41,1,0,Desktop,Mohammad Asim,Active,2025-04-13T08:40:13,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-14T01:40:04,2025-04-14T01:41:11,1,0,Desktop,Mohammad Asim,Active,2025-04-14T01:40:21,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-14T08:40:01,2025-04-14T08:41:51,1,0,Desktop,Mohammad Asim,Active,2025-04-14T08:40:11,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-15T01:40:04,2025-04-15T01:41:05,1,0,Desktop,Mohammad Asim,Active,2025-04-15T01:40:17,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-15T08:40:03,2025-04-15T08:41:56,1,0,Desktop,Mohammad Asim,Active,2025-04-15T08:40:19,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-16T01:40:02,2025-04-16T01:41:03,1,0,Desktop,Mohammad Asim,Active,2025-04-16T01:40:15,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-16T08:40:02,2025-04-16T08:41:48,1,0,Desktop,Mohammad Asim,Active,2025-04-16T08:40:18,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-17T01:40:00,2025-04-17T01:41:07,1,0,Desktop,Mohammad Asim,Active,2025-04-17T01:40:18,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-17T08:40:01,2025-04-17T08:41:36,1,0,Desktop,Mohammad Asim,Active,2025-04-17T08:40:11,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-18T01:40:01,2025-04-18T01:40:59,1,0,Desktop,Mohammad Asim,Active,2025-04-18T01:40:13,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-18T08:40:01,2025-04-18T08:41:47,1,0,Desktop,Mohammad Asim,Active,2025-04-18T08:40:10,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-18T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-19T01:40:01,2025-04-19T01:41:01,1,0,Desktop,Mohammad Asim,Active,2025-04-19T01:40:16,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
Part 1 - Insert SQL - Amazon_Cust_Delivery_Time_V2,2025-04-19T08:40:00,2025-04-19T08:42:03,1,0,Desktop,Mohammad Asim,Active,2025-04-19T08:40:12,Unapplicable,a133bddd-5833-41e9-9eeb-133a37c379a2,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-15T18:11:55,2025-04-15T18:12:32,1,0,Desktop,Mohammad Asim,Active,2025-04-15T18:12:04,Unapplicable,97103b8d-b80d-43c5-9bbe-e63ccf84eb76,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-15T18:53:47,2025-04-15T18:54:24,1,0,Desktop,Mohammad Asim,Active,2025-04-15T18:53:56,Unapplicable,a19203bc-4e8d-4e4b-86a0-29fe1b5ed463,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-15T19:00:15,2025-04-15T19:00:50,1,0,Desktop,Mohammad Asim,Active,2025-04-15T19:00:23,Unapplicable,a19203bc-4e8d-4e4b-86a0-29fe1b5ed463,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-15T19:03:41,2025-04-15T19:04:16,1,0,Desktop,Mohammad Asim,Active,2025-04-15T19:03:49,Unapplicable,a19203bc-4e8d-4e4b-86a0-29fe1b5ed463,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-15T19:05:28,2025-04-15T23:20:05,1,0,Desktop,Mohammad Asim,Active,2025-04-15T19:05:35,Unapplicable,a19203bc-4e8d-4e4b-86a0-29fe1b5ed463,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-17T17:38:30,2025-04-17T17:47:10,0,1,Desktop,Mohammad Asim,Active,2025-04-17T17:38:43,Unapplicable,a19203bc-4e8d-4e4b-86a0-29fe1b5ed463,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,0,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-17T00:00:00,2025,4,Default,0,8,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-17T17:38:30,2025-04-17T18:33:49,0,1,Desktop,Mohammad Asim,Active,2025-04-17T17:38:40,Unapplicable,a19203bc-4e8d-4e4b-86a0-29fe1b5ed463,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,0,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-17T00:00:00,2025,4,Default,0,7,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-17T17:38:30,2025-04-17T18:33:52,0,1,Desktop,Mohammad Asim,Active,2025-04-17T17:38:39,Unapplicable,a19203bc-4e8d-4e4b-86a0-29fe1b5ed463,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,0,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-17T00:00:00,2025,4,Default,0,7,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-17T18:35:14,2025-04-17T20:11:13,1,0,Desktop,Mohammad Asim,Active,2025-04-17T18:35:28,Unapplicable,97103b8d-b80d-43c5-9bbe-e63ccf84eb76,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-17T18:40:02,2025-04-17T20:10:51,1,0,Desktop,Mohammad Asim,Active,2025-04-17T18:40:10,Unapplicable,a19203bc-4e8d-4e4b-86a0-29fe1b5ed463,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-17T18:40:02,2025-04-17T20:11:35,1,0,Desktop,Mohammad Asim,Active,2025-04-17T18:40:13,Unapplicable,a19203bc-4e8d-4e4b-86a0-29fe1b5ed463,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-17T18:40:02,2025-04-17T20:12:06,1,0,Desktop,Mohammad Asim,Active,2025-04-17T20:11:33,Unapplicable,a19203bc-4e8d-4e4b-86a0-29fe1b5ed463,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-17T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-19T18:12:02,2025-04-19T18:13:22,0,1,Desktop,Mohammad Asim,Active,2025-04-19T18:12:10,Unapplicable,97103b8d-b80d-43c5-9bbe-e63ccf84eb76,C74A130D-C2B7-EF11-B8E8-002248086517,CDDBB6FD-E16C-47DC-A75D-169CC25BD4C9,IT-POWERAUTO-12.LapkoSoft.local,0,Spreetail-Automation-Group_12,Desktop,Other,2025-04-19T00:00:00,2025,4,Default,0,8,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-19T18:12:02,2025-04-19T19:35:46,1,0,Desktop,Mohammad Asim,Active,2025-04-19T18:12:12,Unapplicable,97103b8d-b80d-43c5-9bbe-e63ccf84eb76,FBEFE3B6-E8E6-EE11-904C-0022480BBA07,3AC9B056-2FA8-47FE-B21A-2E60284FEB0A,IT-POWERAUTO-07.LapkoSoft.local,1,Spreetail-Automation-Group_7,Desktop,SVC07,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-19T18:12:02,2025-04-19T19:35:48,1,0,Desktop,Mohammad Asim,Active,2025-04-19T18:12:10,Unapplicable,97103b8d-b80d-43c5-9bbe-e63ccf84eb76,DF03C64F-EE6D-EE11-8DF0-000D3A592388,73D6AA88-7062-4B4D-BC1B-C29B1ECD3919,IT-POWERAUTO-06.LapkoSoft.local,1,Spreetail-Automation-Group_6,Desktop,SVC06,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon List Price,2025-04-19T18:12:02,2025-04-19T19:35:54,1,0,Desktop,Mohammad Asim,Active,2025-04-19T18:12:10,Unapplicable,97103b8d-b80d-43c5-9bbe-e63ccf84eb76,A3E87244-9F49-EF11-A317-000D3A37FD23,42A4FD78-ADF1-431D-A394-E9AE39D70954,IT-POWERAUTO-09.LapkoSoft.local,1,Spreetail-Automation-Group_9,Desktop,SVC09,2025-04-19T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-13T13:02:15,2025-04-13T14:33:12,1,0,Desktop,Mohammad Asim,Active,2025-04-13T13:02:22,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-13T13:02:15,2025-04-13T16:51:44,1,0,Desktop,Mohammad Asim,Active,2025-04-13T15:21:36,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-13T19:02:00,2025-04-13T20:38:50,1,0,Desktop,Mohammad Asim,Active,2025-04-13T19:02:07,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-13T19:02:00,2025-04-13T20:39:09,1,0,Desktop,Mohammad Asim,Active,2025-04-13T19:02:07,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-13T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-14T13:02:22,2025-04-14T13:26:33,1,0,Desktop,Mohammad Asim,Active,2025-04-14T13:02:51,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-14T13:02:23,2025-04-14T15:48:15,1,0,Desktop,Mohammad Asim,Active,2025-04-14T15:24:58,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-14T19:01:57,2025-04-14T19:13:56,1,0,Desktop,Mohammad Asim,Active,2025-04-14T19:02:04,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-14T19:01:57,2025-04-14T19:14:16,1,0,Desktop,Mohammad Asim,Active,2025-04-14T19:02:05,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-14T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-15T13:10:02,2025-04-15T13:29:15,1,0,Desktop,Mohammad Asim,Active,2025-04-15T13:10:08,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-15T13:10:03,2025-04-15T15:22:32,1,0,Desktop,Mohammad Asim,Active,2025-04-15T15:02:41,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-15T19:01:47,2025-04-15T19:11:31,1,0,Desktop,Mohammad Asim,Active,2025-04-15T19:01:52,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-15T19:01:47,2025-04-15T19:11:52,1,0,Desktop,Mohammad Asim,Active,2025-04-15T19:01:54,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-15T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-16T13:02:49,2025-04-16T15:02:34,1,0,Desktop,Mohammad Asim,Active,2025-04-16T14:46:23,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,99CC4887-BFB7-EF11-B8E8-002248086517,A02061CE-576C-4919-8E39-222ECE517AB7,IT-POWERAUTO-11.LapkoSoft.local,1,Spreetail-Automation-Group_11,Desktop,Other,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-16T13:02:50,2025-04-16T13:19:26,1,0,Desktop,Mohammad Asim,Active,2025-04-16T13:03:32,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
Scrape Data - Amazon Promotion Price,2025-04-16T19:01:48,2025-04-16T19:15:02,1,0,Desktop,Mohammad Asim,Active,2025-04-16T19:01:55,Unapplicable,b8b881fb-359f-4acb-aeb5-514cf68ecf83,F22DA00E-4579-EC11-8D21-000D3A5CF05E,F7475E43-E938-4A06-9931-939B06B07306,C-3PO,1,Spreetail-Automation-Group,Desktop,SVC01,2025-04-16T00:00:00,2025,4,Default,1,4,0,16,202516,0
