Created On,Created By,statuscodename,ErrorCode,ErrorMessage,Regarding,Flow Machine Group,Run mode,Day Name,Day of Week,Start,End,Date,Start UTC,End UTC,Context,parentWorkflowId,Cloud Flow URL,desktop_taskstatus,SumRuntime_duration__mins_,SumDay_of_Week,SumYear,SumHour_of_Day,SumYearWeek,SumWeek_of_Year,Machine_Utilization__,Idle_Percentage__,TotalRuntimeHours,Desktop_Flow_Total_Runs,Desktop_Runs_Total_Hours,BOT_Utilization_Percentage,Machine_Utilization_Weekly__,Idle_Utilization_Weekly__,Desktop_Failed_Runs,Desktop_Flow_Success_Rate_Goal,Desktop_Successful_Runs,Desktop_Run_Percent_Success,Year,Week,YearWeek
2025-04-14 15:40:05,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 15:40:15,2025-04-14 15:40:54,2025-04-14,2025-04-14 10:40:15,2025-04-14 10:40:54,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569616858551580809754909CU135"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.65,1,2025,10,202516,16,0.0004513888888888,0.9995486111111112,0.0108333333333333,1,0.0108333333333333,9.21201814058957e-06,9.27511415525114e-06,0.9999907248858448,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 16:22:12,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14 16:22:24,2025-04-14 16:27:30,2025-04-14,2025-04-14 11:22:24,2025-04-14 11:27:30,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569591653124308690785339CU60"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,5.1000000000000005,1,2025,11,202516,16,0.0035416666666666,0.9964583333333332,0.085,1,0.085,7.227891156462585e-05,7.277397260273974e-05,0.9999272260273973,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 16:40:03,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 16:40:14,2025-04-14 16:40:54,2025-04-14,2025-04-14 11:40:14,2025-04-14 11:40:54,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569580855883502785723766CU05"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6666666666666666,1,2025,11,202516,16,0.0004629629629629,0.999537037037037,0.0111111111111111,1,0.0111111111111111,9.448223733938018e-06,9.512937595129377e-06,0.9999904870624048,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 17:22:13,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14 17:22:25,2025-04-14 17:27:02,2025-04-14,2025-04-14 12:22:25,2025-04-14 12:27:02,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569555651448922591110889CU93"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,4.616666666666667,1,2025,12,202516,16,0.0032060185185185,0.9967939814814816,0.0769444444444444,1,0.0769444444444444,6.542894935752079e-05,6.587709284627093e-05,0.9999341229071538,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 17:40:04,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 17:40:16,2025-04-14 17:40:55,2025-04-14,2025-04-14 12:40:16,2025-04-14 12:40:55,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569544851954955162952889CU13"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.65,1,2025,12,202516,16,0.0004513888888888,0.9995486111111112,0.0108333333333333,1,0.0108333333333333,9.21201814058957e-06,9.27511415525114e-06,0.9999907248858448,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 17:40:05,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Monday,1,2025-04-14 17:40:16,2025-04-14 17:41:01,2025-04-14,2025-04-14 12:40:16,2025-04-14 12:41:01,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569544851954955162952889CU13"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.75,1,2025,12,202516,16,0.0005208333333333,0.9994791666666668,0.0125,1,0.0125,1.0629251700680271e-05,1.0702054794520548e-05,0.9999892979452056,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 18:22:10,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14 18:22:24,2025-04-14 18:28:16,2025-04-14,2025-04-14 13:22:24,2025-04-14 13:28:16,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569519657814287956855449CU61"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,5.866666666666667,1,2025,13,202516,16,0.004074074074074,0.995925925925926,0.0977777777777777,1,0.0977777777777777,8.314436885865457e-05,8.371385083713851e-05,0.9999162861491628,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 18:35:04,Mohammad Asim,Succeeded,Unknown,Unknown,UpdateComment_SuppressionReport,SVC12,Unattended,Monday,1,2025-04-14 18:35:14,2025-04-14 18:36:49,2025-04-14,2025-04-14 13:35:14,2025-04-14 13:36:49,"{""hostName"":""IT-POWERAUTO-12"",""parentWorkflowId"":""3512de6e-e263-40c2-8756-82019c0822d1"",""parentWorkflowRunId"":""08584569511855759908730067252CU172"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",3512de6e-e263-40c2-8756-82019c0822d1,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/3512de6e-e263-40c2-8756-82019c0822d1,Succeeded,1.5833333333333333,1,2025,13,202516,16,0.001099537037037,0.998900462962963,0.0263888888888888,1,0.0263888888888888,2.24395313681028e-05,2.2593226788432267e-05,0.9999774067732116,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 18:40:02,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 18:40:12,2025-04-14 18:40:51,2025-04-14,2025-04-14 13:40:12,2025-04-14 13:40:51,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569508850412933808374531CU129"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.65,1,2025,13,202516,16,0.0004513888888888,0.9995486111111112,0.0108333333333333,1,0.0108333333333333,9.21201814058957e-06,9.27511415525114e-06,0.9999907248858448,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 18:40:02,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Monday,1,2025-04-14 18:40:12,2025-04-14 18:40:54,2025-04-14,2025-04-14 13:40:12,2025-04-14 13:40:54,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569508850412933808374531CU129"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.7000000000000001,1,2025,13,202516,16,0.0004861111111111,0.9995138888888888,0.0116666666666666,1,0.0116666666666666,9.92063492063492e-06,9.988584474885845e-06,0.9999900114155252,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 19:01:06,Mohammad Asim,Succeeded,Unknown,Unknown,Insert SQL - Promotion Price amazon Scrape,SVC01,Unattended,Monday,1,2025-04-14 19:01:23,2025-04-14 19:01:51,2025-04-14,2025-04-14 14:01:23,2025-04-14 14:01:51,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584569496850112360234748210CU121"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,0.4666666666666667,1,2025,14,202516,16,0.000324074074074,0.999675925925926,0.0077777777777777,1,0.0077777777777777,6.613756613756613e-06,6.659056316590563e-06,0.9999933409436834,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 19:01:57,Mohammad Asim,Succeeded,Unknown,Unknown,Scrape Data - Amazon Promotion Price,SVC01,Unattended,Monday,1,2025-04-14 19:02:04,2025-04-14 19:13:56,2025-04-14,2025-04-14 14:02:04,2025-04-14 14:13:56,"{""hostName"":""IT-powerauto-01"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584569496850112360234748210CU121"",""attendedMode"":""Unattended"",""agentVersion"":""2.54.188.25066"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,11.866666666666667,1,2025,14,202516,16,0.0082407407407407,0.9917592592592592,0.1977777777777777,1,0.1977777777777777,0.000168178382464,0.0001693302891933,0.9998306697108068,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 19:01:57,Mohammad Asim,Succeeded,Unknown,Unknown,Scrape Data - Amazon Promotion Price,SVC11,Unattended,Monday,1,2025-04-14 19:02:05,2025-04-14 19:14:16,2025-04-14,2025-04-14 14:02:05,2025-04-14 14:14:16,"{""hostName"":""IT-POWERAUTO-11"",""parentWorkflowId"":""b8b881fb-359f-4acb-aeb5-514cf68ecf83"",""parentWorkflowRunId"":""08584569496850112360234748210CU121"",""attendedMode"":""Unattended"",""agentVersion"":""2.52.62.25009"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",b8b881fb-359f-4acb-aeb5-514cf68ecf83,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/b8b881fb-359f-4acb-aeb5-514cf68ecf83,Succeeded,12.183333333333334,1,2025,14,202516,16,0.0084606481481481,0.9915393518518518,0.2030555555555555,1,0.2030555555555555,0.0001726662887377,0.0001738489345509,0.999826151065449,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 19:22:13,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14 19:22:32,2025-04-14 19:27:16,2025-04-14,2025-04-14 14:22:32,2025-04-14 14:27:16,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569483652359146547806620CU150"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,4.733333333333333,1,2025,14,202516,16,0.003287037037037,0.996712962962963,0.0788888888888888,1,0.0788888888888888,6.708238851095994e-05,6.754185692541856e-05,0.9999324581430746,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 19:40:06,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 19:40:20,2025-04-14 19:41:00,2025-04-14,2025-04-14 14:40:20,2025-04-14 14:41:00,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569472859318385236183566CU00"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6666666666666666,1,2025,14,202516,16,0.0004629629629629,0.999537037037037,0.0111111111111111,1,0.0111111111111111,9.448223733938018e-06,9.512937595129377e-06,0.9999904870624048,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 20:22:12,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14 20:22:26,2025-04-14 20:27:29,2025-04-14,2025-04-14 15:22:26,2025-04-14 15:27:29,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569447648824760676080888CU67"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,5.05,1,2025,15,202516,16,0.0035069444444444,0.9964930555555556,0.0841666666666666,1,0.0841666666666666,7.15702947845805e-05,7.206050228310503e-05,0.9999279394977167,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 20:40:02,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Monday,1,2025-04-14 20:40:15,2025-04-14 20:40:59,2025-04-14,2025-04-14 15:40:15,2025-04-14 15:40:59,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569436857024610186450261CU15"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.7333333333333334,1,2025,15,202516,16,0.0005092592592592,0.9994907407407408,0.0122222222222222,1,0.0122222222222222,1.0393046107331822e-05,1.0464231354642314e-05,0.9999895357686454,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 20:40:03,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 20:40:14,2025-04-14 20:40:54,2025-04-14,2025-04-14 15:40:14,2025-04-14 15:40:54,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569436857024610186450261CU15"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6666666666666666,1,2025,15,202516,16,0.0004629629629629,0.999537037037037,0.0111111111111111,1,0.0111111111111111,9.448223733938018e-06,9.512937595129377e-06,0.9999904870624048,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 21:22:10,powerautomate03 serviceaccount,Succeeded,Unknown,Unknown,Chan_P_ConvertPriceAuto_SVC03_v1,SVC03,Unattended,Monday,1,2025-04-14 21:22:21,2025-04-14 21:27:10,2025-04-14,2025-04-14 16:22:21,2025-04-14 16:27:10,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""72b97fe9-eda2-4510-979e-1592f42e4ba3"",""parentWorkflowRunId"":""08584569411655033538855219721CU61"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""7fbd880a-cdd3-4fc2-82b1-832a51502ae1""}",72b97fe9-eda2-4510-979e-1592f42e4ba3,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/72b97fe9-eda2-4510-979e-1592f42e4ba3,Succeeded,4.816666666666666,1,2025,16,202516,16,0.0033449074074074,0.9966550925925926,0.0802777777777777,1,0.0802777777777777,6.826341647770219e-05,6.873097412480973e-05,0.9999312690258751,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 21:22:11,Mohammad Asim,Succeeded,Unknown,Unknown,Bullseye Excel Automation - V4,SVC09,Unattended,Monday,1,2025-04-14 21:22:22,2025-04-14 21:33:59,2025-04-14,2025-04-14 16:22:22,2025-04-14 16:33:59,"{""hostName"":""IT-POWERAUTO-09"",""parentWorkflowId"":""82e41edd-fc3d-4797-ac28-a71a81539c6a"",""parentWorkflowRunId"":""08584569412744723446922178594CU72"",""attendedMode"":""Unattended"",""agentVersion"":""2.55.158.25087"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",82e41edd-fc3d-4797-ac28-a71a81539c6a,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/82e41edd-fc3d-4797-ac28-a71a81539c6a,Succeeded,11.616666666666667,1,2025,16,202516,16,0.0080671296296296,0.9919328703703704,0.1936111111111111,1,0.1936111111111111,0.0001646352985638,0.0001657629375951,0.9998342370624048,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 21:40:07,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Non_Prime-C2D-Run by Queue,SVC03,Unattended,Monday,1,2025-04-14 21:40:16,2025-04-14 21:40:56,2025-04-14,2025-04-14 16:40:16,2025-04-14 16:40:56,"{""hostName"":""IT-powerauto-03"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569400853491421263520364CU37"",""attendedMode"":""Unattended"",""agentVersion"":""2.53.186.25057"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.6666666666666666,1,2025,16,202516,16,0.0004629629629629,0.999537037037037,0.0111111111111111,1,0.0111111111111111,9.448223733938018e-06,9.512937595129377e-06,0.9999904870624048,1.0,0.85,1.0,1.0,2025,16,202516
2025-04-14 21:40:07,Mohammad Asim,Succeeded,Unknown,Unknown,BullsEye-Prime-C2D-Run by Queue,SVC10,Unattended,Monday,1,2025-04-14 21:40:16,2025-04-14 21:41:00,2025-04-14,2025-04-14 16:40:16,2025-04-14 16:41:00,"{""hostName"":""IT-POWERAUTO-10"",""parentWorkflowId"":""e2123236-3cec-4f5b-b2b6-2f776bbdf1dd"",""parentWorkflowRunId"":""08584569400853491421263520364CU37"",""attendedMode"":""Unattended"",""agentVersion"":""2.50.125.24304"",""connectionType"":""AzureRelay"",""parentWorkflowType"":""ApiFlow"",""secureData"":[],""hasSensitiveVariables"":[],""runOwnerObjectId"":""781fafc5-ec9a-4ff0-a0ea-dd70fa1b908b""}",e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,https://make.powerautomate.com/environments/Default-9b5b8dd2-61cb-4b6f-9664-28fd7b133562/flows/shared/e2123236-3cec-4f5b-b2b6-2f776bbdf1dd,Succeeded,0.7333333333333334,1,2025,16,202516,16,0.0005092592592592,0.9994907407407408,0.0122222222222222,1,0.0122222222222222,1.0393046107331822e-05,1.0464231354642314e-05,0.9999895357686454,1.0,0.85,1.0,1.0,2025,16,202516
